Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.092447,0.002422,0.000001,0.002095,0.304277,0.002080,0.000001,0.001515,0.013843,0.001425,0.000001,0.420106
0.081039,0.002679,0.000001,0.003175,0.286996,0.002996,0.000001,0.002060,0.013872,0.002355,0.000001,0.395175
0.062365,0.002812,0.000000,0.001700,0.240872,0.002949,0.000001,0.002859,0.014018,0.001883,0.000001,0.329460
0.060929,0.011324,0.000001,0.002092,0.208129,0.001871,0.000001,0.001208,0.014297,0.001434,0.000001,0.301285
0.062014,0.002277,0.000001,0.001614,0.287688,0.001551,0.000000,0.001471,0.013404,0.001514,0.000001,0.371536
0.059720,0.001971,0.000001,0.002327,0.250111,0.001757,0.000001,0.001370,0.013314,0.001627,0.000001,0.332199
0.061124,0.025356,0.000001,0.001731,0.211632,0.001919,0.000001,0.001546,0.013638,0.001963,0.000001,0.318913
0.062884,0.008283,0.000000,0.001942,0.208395,0.002022,0.000001,0.001563,0.013260,0.001799,0.000001,0.300150
0.060630,0.020506,0.000001,0.001566,0.191172,0.001567,0.000001,0.001383,0.014136,0.003150,0.000001,0.294111
0.061990,0.081611,0.000001,0.003197,0.210148,0.002884,0.000001,0.002063,0.013483,0.001437,0.000001,0.376816
0.062411,0.002572,0.000001,0.002287,0.216290,0.001650,0.000001,0.001212,0.013395,0.001418,0.000001,0.301238
